barcode,hit count,enterobase serotype,enterobase species,mash species,1436893830000|3159571,1436893909000|3159808,2873786891000|3159389,2873787160000|3160196,4310679577000|3158082,4310679772000|3158667,4310679831000|3158844,4310680254000|3160113,4310680315000|3160296,4310680399000|3160548
ESC_GA5159AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA0988AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_LA5723AA_AS,9,O26:H-,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA5252AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4890AA_AS,0,Shigella Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_CA2560AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA0610AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1946AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA5762AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5002AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA2531AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA8173AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_CA2340AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA8694AA_AS,1,3A,Shigella flexneri,,0,0,1,0,0,0,0,0,0,0
ESC_CA1077AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_LA1244AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_HA6169AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5506AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1404AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_BA0684AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA6637AA_AS,10,O20:H19,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA8036AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA6565AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA5533AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA5125AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA2340AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA7588AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5380AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA7162AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6833AA_AS,10,O121:H19,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA0902AA_AS,7,,Escherichia coli,,1,1,1,1,0,1,1,0,1,0
ESC_MA3909AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA3734AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA2482AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA5109AA_AS,9,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_OA6267AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1959AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA1903AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_GA9082AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA7257AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA3990AA_AS,9,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_HA3224AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA2380AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA4661AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA4571AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1563AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA2485AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0268AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA3249AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0009AA_AS,9,O157,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_BA0698AA_AS,0,Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_OA7469AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0557AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA0949AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA4392AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_AA9347AA_AS,0,Flexneri 2B,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_HA3154AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA9257AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA4817AA_AS,3,,Escherichia coli,,0,1,0,1,1,0,0,0,0,0
ESC_GA4733AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8874AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1325AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA4731AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA9147AA_AS,9,,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_LA0606AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0445AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA9783AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA3560AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA0919AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8082AA_AS,10,O1,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA8088AA_AS,0,Flexneri 2,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_GA0403AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA3712AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA2313AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA8298AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA4730AA_AS,0,Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_OA6736AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA4631AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA6986AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_NA8077AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA7681AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA1258AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_CA5487AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA4063AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA0232AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_BA4199AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA4074AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA2091AA_AS,10,O26,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA3737AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0345AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA7437AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA9571AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_OA0185AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA3899AA_AS,8,,Escherichia coli,,1,1,0,0,1,1,1,1,1,1
ESC_CA3696AA_AS,9,O157,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_OA1912AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8548AA_AS,10,O76:H19,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA4679AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA3769AA_AS,0,Shigella Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA8721AA_AS,10,O409:H9,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA4129AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0539AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_CA0632AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_GA0021AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA8236AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4234AA_AS,0,Shigella Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA7330AA_AS,10,,,,1,1,1,1,1,1,1,1,1,1
ESC_LA6212AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA2833AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA4296AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA6374AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_BA1423AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA3456AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_GA5780AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA3346AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA6942AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA1158AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA5516AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6826AA_AS,9,O2:K-:H42,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA3953AA_AS,10,E. Coli O103:Pending,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4497AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA2914AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA5452AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA6304AA_AS,10,O26:H2,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0982AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_AA8528AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1655AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA0758AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA6304AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA0508AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA4026AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA5985AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA6282AA_AS,0,Flexneri1,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_LA0968AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA3040AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA4980AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA8501AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA5010AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA6049AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_JA4420AA_AS,9,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_FA2286AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_GA0477AA_AS,3,,Escherichia coli,,0,0,0,1,1,0,0,0,0,1
ESC_LA0930AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA1791AA_AS,0,Flexneri2,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_CA2536AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA5643AA_AS,8,,Escherichia coli,,1,0,1,0,1,1,1,1,1,1
ESC_IA7604AA_AS,9,,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_KA6990AA_AS,0,2a,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_JA5210AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0186AA_AS,8,,Escherichia coli,,1,1,1,1,1,1,1,0,0,1
ESC_LA0480AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_NA7938AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA4067AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA8442AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA5756AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5259AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_CA5078AA_AS,0,Flexneri2,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_JA5180AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA8375AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_LA2627AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA3240AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA5813AA_AS,0,Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_BA9329AA_AS,0,Flexneri 1B,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_CA3123AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA4220AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA5620AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_GA7529AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA7117AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA8158AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA7518AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3597AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA8584AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4621AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0235AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA2297AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA8996AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_CA2006AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA3339AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA1947AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA3963AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_BA5395AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_IA6334AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1453AA_AS,9,O157,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_HA5830AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA6148AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA2652AA_AS,10,,Shigella dysenteriae,,1,1,1,1,1,1,1,1,1,1
ESC_LA0374AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA5838AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA6450AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4303AA_AS,0,Shigella Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA8348AA_AS,10,O8:H52,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA0316AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA9493AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1503AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA1366AA_AS,0,3A,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_AA8939AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA5413AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_BA3716AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA4925AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_CA1858AA_AS,0,,Shigella boydii,,0,0,0,0,0,0,0,0,0,0
ESC_HA4736AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA5863AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA3661AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_MA1394AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA9760AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA3229AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8007AA_AS,10,O160,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0347AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA8715AA_AS,10,O20,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA8419AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_GA0035AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA4405AA_AS,10,O157:H7,,,1,1,1,1,1,1,1,1,1,1
ESC_LA1950AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA8794AA_AS,10,O99:H10,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0130AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA3484AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA8237AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA3576AA_AS,9,O157,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_FA9980AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA4010AA_AS,0,Boydii C,Shigella boydii,,0,0,0,0,0,0,0,0,0,0
ESC_KA9478AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1564AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1349AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA4394AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA9218AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA5422AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_CA4003AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA9312AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3509AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA4808AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA2748AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA1129AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA0046AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA8984AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA5378AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA8308AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0717AA_AS,9,,Escherichia coli,,1,1,0,1,1,1,1,1,1,1
ESC_JA0715AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_NA2623AA_AS,0,,Escherichia coli,Shigella flexneri G1663,0,0,0,0,0,0,0,0,0,0
ESC_NA8598AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_KA8024AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA7067AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA6580AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_BA8576AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA2243AA_AS,10,O8:K+:H-,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA1312AA_AS,9,,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_KA8894AA_AS,10,,,,1,1,1,1,1,1,1,1,1,1
ESC_CA4472AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0195AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA9601AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1974AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_MA3945AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6646AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA7113AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA5563AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA9951AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1897AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA2275AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6754AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_FA5914AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA9480AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6651AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA4248AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA9275AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA0893AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA4476AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA0114AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA4280AA_AS,0,Shigella Flexneri,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_CA4103AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA2648AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA3545AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA9392AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA5115AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA7129AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_IA4504AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA9527AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA2314AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA9303AA_AS,0,,Shigella sp.,,0,0,0,0,0,0,0,0,0,0
ESC_HA2198AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA7032AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA8212AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA8615AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_GA5303AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA0047AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA2628AA_AS,0,Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_KA2288AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA4727AA_AS,0,,Shigella boydii,,0,0,0,0,0,0,0,0,0,0
ESC_CA0286AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_BA2990AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA9677AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA4122AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA2362AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA1429AA_AS,0,2A,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_IA7678AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
